flown_date,payload
2019-10-02,690.6806264407674
2019-10-03,578.0229173171256
2019-10-04,359.9529205430933
2019-10-05,672.6631181432757
2019-10-06,245.85429759748723
2019-10-07,648.701284512055
2019-10-08,784.209884777121
2019-10-09,649.8802534283584
2019-10-10,980.9501470018383
2019-10-11,604.7886350449423
2019-10-12,685.4101504622681
2019-10-13,337.5264594781619
2019-10-14,497.31724097396557
2019-10-15,733.4295822800088
2019-10-16,518.6130537626989
2019-10-17,664.2187973106151
2019-10-18,327.74395739539125
2019-10-19,458.8635768794772
2019-10-20,548.984648547922
2019-10-21,434.9064183733327
2019-10-22,598.4494871277539
2019-10-23,428.1856539723458
2019-10-24,409.23279586058635
2019-10-25,430.2768539783075
2019-10-26,574.3361438575364
2019-10-27,540.9605914757226
2019-10-28,466.4600175067635
2019-10-29,637.6507836479385
2019-10-30,406.4056903162859
2019-10-31,354.18709002507705
2019-11-01,301.4813272514735
2019-11-02,479.4216892908271
2019-11-03,328.08251626918593
2019-11-04,358.077282427498
2019-11-05,384.5734049827979
2019-11-06,311.0977123671929
2019-11-07,475.6546758019448
2019-11-08,472.64712408317064
2019-11-09,820.810453170747
2019-11-10,803.0566259656119
2019-11-11,879.6692999893727
2019-11-12,785.9632167524054
2019-11-13,693.4588543386402
2019-11-14,1095.4632726103928
2019-11-15,728.1499799617748
2019-11-16,705.6878938840406
2019-11-17,559.5559557464309
2019-11-18,397.92544810466455
2019-11-19,880.8801241113465
2019-11-20,832.709681322155
2019-11-21,703.2183193553603
2019-11-22,622.9857205236426
2019-11-23,643.1172298729256
2019-11-24,670.639494024492
2019-11-25,743.6270895503874
2019-11-26,890.8656587081405
2019-11-27,902.4684676823515
2019-11-28,804.6467305462073
2019-11-29,534.3388542865574
2019-11-30,531.0908221281518
2019-12-01,441.82244311468634
2019-12-02,595.388934957047
2019-12-03,674.800872765745
2019-12-04,556.0226380636572
2019-12-05,625.5194989661759
2019-12-06,549.5732687388397
2019-12-07,701.2337782125635
2019-12-08,609.9846047983715
2019-12-09,480.4003768438022
2019-12-10,517.4503855450338
2019-12-11,362.89043037415917
2019-12-12,653.5731764382098
2019-12-13,731.3366422188544
2019-12-14,845.5727311059028
2019-12-15,519.5226385918635
2019-12-16,512.3276903579962
2019-12-17,741.954960326206
2019-12-18,577.6534617185246
2019-12-19,855.7549722321603
2019-12-20,749.927220582197
2019-12-21,803.5658138080438
2019-12-22,692.3521270570659
2019-12-23,600.6049201696417
2019-12-24,883.1117997115949
2019-12-25,1079.4216843940544
2019-12-26,1154.212516309964
2019-12-27,812.6732644451914
2019-12-28,983.782486723635
2019-12-29,494.0741054774101
2019-12-30,581.539164949183
2019-12-31,977.3736104998036
