,payload
2019-12-31,9.987703991944265
2020-01-01,9.785887064462603
2020-01-02,9.506921856363622
2020-01-03,9.795792035047281
2020-01-04,8.83232280532921
2020-01-05,8.374016383894787
2020-01-06,9.720935874829362
2020-01-07,9.208050799150726
2020-01-08,9.366432897840436
2020-01-09,9.49706954313106
2020-01-10,9.440830925735002
2020-01-11,10.175510980094305
2020-01-12,10.581383180658039
2020-01-13,9.411661694555363
2020-01-14,9.87800535076833
2020-01-15,9.747067513711807
2020-01-16,9.666088372097475
2020-01-17,9.68315757519825
2020-01-18,9.149882787529469
2020-01-19,8.843569472316187
2020-01-20,9.717909247059081
2020-01-21,9.366832574482675
2020-01-22,9.466599669349629
2020-01-23,9.525940633020177
2020-01-24,9.513929395414182
2020-01-25,9.910311072890812
2020-01-26,10.138749323780422
2020-01-27,9.487617492018941
2020-01-28,9.74912485338382
2020-01-29,9.674741198030919
2020-01-30,9.63063027419234
2020-01-31,9.639535213242812
2020-02-01,9.344457433732032
2020-02-02,9.17436835243288
2020-02-03,9.659142556852233
2020-02-04,9.46444548511341
2020-02-05,9.51982814160169
2020-02-06,9.552665065336853
2020-02-07,9.546037538204793
2020-02-08,9.765719196326256
2020-02-09,9.89234995628826
2020-02-10,9.531439003126453
2020-02-11,9.676389735458136
2020-02-12,9.635157570114322
2020-02-13,9.610710908725038
2020-02-14,9.615644942826476
2020-02-15,9.452093841678595
2020-02-16,9.357818249623755
2020-02-17,9.62651348405301
2020-02-18,9.518598849272271
2020-02-19,9.549295866076186
2020-02-20,9.567496194504187
2020-02-21,9.56382285224224
2020-02-22,9.685585284855765
2020-02-23,9.755772682099296
2020-02-24,9.555731310989067
2020-02-25,9.636072860947209
2020-02-26,9.613219186359316
2020-02-27,9.599669193453819
2020-02-28,9.602403965990868
