flown_date,payload
2019-10-02,1022.7450760706083
2019-10-03,2492.5245578476374
2019-10-04,1381.0453503229774
2019-10-05,3017.582644636694
2019-10-06,989.2766600861162
2019-10-07,838.644851854418
2019-10-08,2915.7635732578797
2019-10-09,2245.725286571783
2019-10-10,3702.147443551928
2019-10-11,2264.1813560378882
2019-10-12,3227.3056683113423
2019-10-13,953.8115123545904
2019-10-14,314.96643470816537
2019-10-15,1765.9674183521486
2019-10-16,1080.9240114609902
2019-10-17,2177.684080566861
2019-10-18,876.4420300561767
2019-10-19,2581.883811801113
2019-10-20,1039.419806333667
2019-10-21,576.9692266206134
2019-10-22,2740.4085700937812
2019-10-23,1909.164682070644
2019-10-24,2497.1983010953536
2019-10-25,1526.839598379669
2019-10-26,2864.8678872194696
2019-10-27,963.6592843572812
2019-10-28,906.4019903418676
2019-10-29,2133.1605841207574
2019-10-30,970.5307958683779
2019-10-31,2100.6311287024873
2019-11-01,334.9941172592776
2019-11-02,1602.607056178841
2019-11-03,107.23326487075929
2019-11-04,308.82824069585513
2019-11-05,2069.912775292718
2019-11-06,911.5494029534698
2019-11-07,1990.8123436610454
2019-11-08,739.3123513450407
2019-11-09,2287.4625282502548
2019-11-10,643.0893251242449
2019-11-11,669.555615047014
2019-11-12,3102.6602061083913
2019-11-13,1744.1403973111765
2019-11-14,3221.1180409059393
2019-11-15,1794.6732559136035
2019-11-16,2474.3888754888735
2019-11-17,745.4869932667725
2019-11-18,829.6361516410778
2019-11-19,2381.1732153813614
2019-11-20,973.0731245490874
2019-11-21,2532.6024984969094
2019-11-22,1264.5120399135226
2019-11-23,2410.5460787268316
2019-11-24,1131.987901183968
2019-11-25,1220.5970595310077
2019-11-26,2429.45938852851
2019-11-27,1057.8028571668826
2019-11-28,2106.0837789949946
2019-11-29,865.9891330054904
2019-11-30,2274.5956178436554
2019-12-01,657.6682457975785
2019-12-02,931.2070707099825
2019-12-03,2722.827995488554
2019-12-04,1278.398649137061
2019-12-05,1951.7000209645712
2019-12-06,1176.337959560325
2019-12-07,2635.4375472590796
2019-12-08,612.7530987604353
2019-12-09,1112.6558136062483
2019-12-10,2706.3817591727743
2019-12-11,1208.7157677028088
2019-12-12,2661.211691593482
2019-12-13,1034.2631490283545
2019-12-14,2397.1126215868912
2019-12-15,1477.370817693361
2019-12-16,1965.6012516475444
2019-12-17,2581.7682291530887
2019-12-18,1189.0835793319525
2019-12-19,2028.0988323375886
2019-12-20,199.31678503912667
2019-12-21,1327.411933592985
2019-12-22,-85.56898179809059
2019-12-23,101.49336426921218
2019-12-24,1507.3641533966525
2019-12-25,300.9963293842903
2019-12-26,1414.7881092832959
2019-12-27,-120.03763834445493
2019-12-28,865.3309247039526
2019-12-29,-21.729630059440524
2019-12-30,-17.775858421041278
2019-12-31,1105.2627212274056
