flown_date,payload
2019-10-02,26.303160927814183
2019-10-03,21.816398848941652
2019-10-04,40.09016768323521
2019-10-05,21.103779547006912
2019-10-06,24.135902726610183
2019-10-07,15.411082108959286
2019-10-08,15.530569822588644
2019-10-09,18.857927518546152
2019-10-10,16.518519119086587
2019-10-11,17.541736761311842
2019-10-12,20.447684748115144
2019-10-13,19.498608161024197
2019-10-14,21.89039493729851
2019-10-15,24.13329208363482
2019-10-16,27.07641331421978
2019-10-17,16.994841190883953
2019-10-18,18.424872991471084
2019-10-19,24.446272700976102
2019-10-20,37.0776561936933
2019-10-21,58.844858815163434
2019-10-22,28.265109204669642
2019-10-23,150.46377822975165
2019-10-24,262.1440166479987
2019-10-25,306.54424361005516
2019-10-26,303.4767015639503
2019-10-27,223.5685064865611
2019-10-28,97.8476085846289
2019-10-29,60.131367673381305
2019-10-30,26.393498316181294
2019-10-31,19.00632722958858
2019-11-01,19.187397454595043
2019-11-02,23.13914047042257
2019-11-03,27.72951517014022
2019-11-04,35.409928365933126
2019-11-05,41.78477561187103
2019-11-06,13.641490211500525
2019-11-07,55.83281810833864
2019-11-08,75.62279360848545
2019-11-09,105.22692053174453
2019-11-10,139.18337644529487
2019-11-11,164.56485116354744
2019-11-12,189.38799957530375
2019-11-13,214.98250929266442
2019-11-14,240.21534804173558
2019-11-15,74.67200814654282
2019-11-16,82.54729871167046
2019-11-17,16.490977966467845
2019-11-18,9.407370416900442
2019-11-19,10.27837801162208
2019-11-20,8.37545374844002
2019-11-21,10.915238812076248
2019-11-22,13.67194385821311
2019-11-23,17.768887127202795
2019-11-24,22.519573065469604
2019-11-25,217.65378404225083
2019-11-26,420.98123067894505
2019-11-27,33.89686234265923
2019-11-28,368.49983138478797
2019-11-29,83.18074788048568
2019-11-30,94.17735084378495
2019-12-01,75.30345931489677
2019-12-02,88.56150114474269
2019-12-03,126.60083621960752
2019-12-04,121.3764251219302
2019-12-05,117.68533521259523
2019-12-06,99.79103446801022
2019-12-07,81.44966157306871
2019-12-08,80.67855574422478
2019-12-09,63.18840075490272
2019-12-10,13.190526329517457
2019-12-11,23.57181459963458
2019-12-12,23.92763698405396
2019-12-13,20.369061458009643
2019-12-14,60.57651549417873
2019-12-15,102.58870923437497
2019-12-16,157.69187949580737
2019-12-17,214.20238610378982
2019-12-18,254.15886636018936
2019-12-19,182.1329790578232
2019-12-20,83.02208709113044
2019-12-21,53.403042488945054
2019-12-22,21.56996009235326
2019-12-23,16.85239884544208
2019-12-24,20.2771064047417
2019-12-25,22.75848185348614
2019-12-26,21.558942259408113
2019-12-27,21.606663641751403
2019-12-28,20.741956466958896
2019-12-29,19.697526324884457
2019-12-30,18.49063790963625
2019-12-31,15.900709315262265
