flown_date,payload
2019-10-02,581.8246817257564
2019-10-03,905.7575909642496
2019-10-04,1190.7512738659066
2019-10-05,982.3848726583418
2019-10-06,1293.606542603979
2019-10-07,1280.277724723308
2019-10-08,1079.7761767515876
2019-10-09,1241.0507166983007
2019-10-10,1610.0720182046416
2019-10-11,1952.0088129201038
2019-10-12,1415.0637626686218
2019-10-13,1810.2710553414986
2019-10-14,1374.6769016578066
2019-10-15,1077.5847885642288
2019-10-16,1233.6366069868645
2019-10-17,1404.5183741424541
2019-10-18,966.9325031931681
2019-10-19,1193.2306561594226
2019-10-20,1133.9218676267396
2019-10-21,1274.6741638392298
2019-10-22,861.7437783979503
2019-10-23,1844.5896482100525
2019-10-24,1470.0568428554625
2019-10-25,1847.580094721054
2019-10-26,1974.380879984595
2019-10-27,1333.5441020722078
2019-10-28,886.7941394231179
2019-10-29,907.437123684819
2019-10-30,783.396745943863
2019-10-31,1036.8931302049612
2019-11-01,785.1395350348024
2019-11-02,1142.6793189299385
2019-11-03,871.1439478627387
2019-11-04,992.5743730527353
2019-11-05,537.9349125965678
2019-11-06,917.8997192313464
2019-11-07,653.5617501440161
2019-11-08,772.9148405113353
2019-11-09,1005.2258687398594
2019-11-10,913.2001600251687
2019-11-11,655.0078922846462
2019-11-12,876.5903269846083
2019-11-13,916.5647655385144
2019-11-14,1091.4409941789077
2019-11-15,1292.4413223520219
2019-11-16,1719.4858125871929
2019-11-17,1235.2148703099274
2019-11-18,1374.1128328533705
2019-11-19,1395.3266907394816
2019-11-20,1279.7613872466363
2019-11-21,876.4720449484522
2019-11-22,1284.468079681094
2019-11-23,1438.4165300485333
2019-11-24,1407.0155298810655
2019-11-25,1919.5424774880057
2019-11-26,1567.1513156699239
2019-11-27,1698.6334799899257
2019-11-28,1004.938697992576
2019-11-29,1949.6556314875563
2019-11-30,1814.1720770925879
2019-12-01,1266.1875068505442
2019-12-02,1951.5740123393753
2019-12-03,693.8954649881612
2019-12-04,988.8206971784487
2019-12-05,1218.268665851409
2019-12-06,479.37284631363775
2019-12-07,685.0564190599713
2019-12-08,-74.41051846024743
2019-12-09,79.24347128400507
2019-12-10,247.60013294430902
2019-12-11,402.3793874054805
2019-12-12,800.4185871995004
2019-12-13,767.2104591198861
2019-12-14,1280.2438738168892
2019-12-15,679.6301168868632
2019-12-16,1157.0037072489013
2019-12-17,821.8567861953462
2019-12-18,1107.578205159766
2019-12-19,1890.9541265553503
2019-12-20,757.6970663545907
2019-12-21,1185.3105775229765
2019-12-22,602.2415204257223
2019-12-23,-48.94878260599819
2019-12-24,686.4925503212977
2019-12-25,1026.9413301508357
2019-12-26,729.2892659648552
2019-12-27,607.8340737798537
2019-12-28,1065.7127340418936
2019-12-29,320.9490915644194
2019-12-30,686.2204652745401
2019-12-31,979.7793423123663
