,payload
2019-12-31,49.999840748942056
2020-01-01,49.99994745429809
2020-01-02,49.99994313945318
2020-01-03,49.99994339507248
2020-01-04,49.99993164137046
2020-01-05,49.99992685585929
2020-01-06,49.99991847777631
2020-01-07,49.999909898668975
2020-01-08,49.99991266942702
2020-01-09,49.999911907210766
2020-01-10,49.999909369790586
2020-01-11,49.99990768675122
2020-01-12,49.99990382305425
2020-01-13,49.999899472428346
2020-01-14,49.999901365997275
2020-01-15,49.999899839244854
2020-01-16,49.9998998516187
2020-01-17,49.999900182615335
2020-01-18,49.99989973308426
2020-01-19,49.99989992006572
2020-01-20,49.999899846189734
2020-01-21,49.99989980342394
2020-01-22,49.999899857758066
2020-01-23,49.99989981892749
2020-01-24,49.9998998301245
2020-01-25,49.9998998341937
2020-01-26,49.99989982513554
2020-01-27,49.999899831164704
2020-01-28,49.999899828987765
2020-01-29,49.999899828441066
2020-01-30,49.99989982977344
2020-01-31,49.99989982874701
2020-02-01,49.99989982914396
2020-02-02,49.999899829186454
2020-02-03,49.999899828982194
2020-02-04,49.999899829150856
2020-02-05,49.99989982907714
2020-02-06,49.99989982907658
2020-02-07,49.99989982910667
2020-02-08,49.99989982907913
2020-02-09,49.99989982909229
2020-02-10,49.999899829091255
2020-02-11,49.99989982908689
2020-02-12,49.99989982909132
2020-02-13,49.999899829089
2020-02-14,49.99989982908935
2020-02-15,49.99989982908997
2020-02-16,49.999899829089266
2020-02-17,49.99989982908967
2020-02-18,49.999899829089586
2020-02-19,49.9998998290895
2020-02-20,49.999899829089614
2020-02-21,49.99989982908954
2020-02-22,49.999899829089564
2020-02-23,49.99989982908958
2020-02-24,49.999899829089564
2020-02-25,49.99989982908958
2020-02-26,49.99989982908957
2020-02-27,49.99989982908957
2020-02-28,49.99989982908957
