flown_date,payload
2019-10-02,36.67851049508244
2019-10-03,14.597002766189666
2019-10-04,16.563452067223587
2019-10-05,33.3828909680125
2019-10-06,33.57763829753456
2019-10-07,12.261344073031243
2019-10-08,16.453855032891063
2019-10-09,10.400155371049015
2019-10-10,5.1068472276300225
2019-10-11,11.141499234951638
2019-10-12,1.3613151634967355
2019-10-13,-0.4030583166181536
2019-10-14,19.154670189648883
2019-10-15,10.720704278603186
2019-10-16,12.020729854649408
2019-10-17,13.70223793145437
2019-10-18,9.764829858780796
2019-10-19,17.90020953090481
2019-10-20,19.115616024682183
2019-10-21,3.7227751943460667
2019-10-22,10.008680399397138
2019-10-23,8.60024273859682
2019-10-24,7.064580472778489
2019-10-25,10.24530782182871
2019-10-26,3.72879579679038
2019-10-27,2.742751441008691
2019-10-28,15.245151802466257
2019-10-29,10.070690421776813
2019-10-30,11.171209502444654
2019-10-31,12.339079163785406
2019-11-01,9.81575047726986
2019-11-02,15.095815883405539
2019-11-03,15.889165810798596
2019-11-04,5.712811712898414
2019-11-05,9.942175252961324
2019-11-06,9.042963886920424
2019-11-07,8.108546240652736
2019-11-08,10.14684162356203
2019-11-09,5.842839854007169
2019-11-10,5.203968231937738
2019-11-11,13.520585498581996
2019-11-12,10.051989751108088
2019-11-13,10.786497768764834
2019-11-14,11.538277791303159
2019-11-15,9.881746756756947
2019-11-16,13.406835156494845
2019-11-17,13.926168015025105
2019-11-18,7.1035618045554685
2019-11-19,9.956488561074966
2019-11-20,9.352336097409548
2019-11-21,8.740884002408613
2019-11-22,10.095588758484434
2019-11-23,7.211732424356661
2019-11-24,6.768174977607243
2019-11-25,12.391997386030603
2019-11-26,10.036906399908942
2019-11-27,10.533945407446563
2019-11-28,11.027862122221125
2019-11-29,9.92057438990769
2019-11-30,12.309585275764492
2019-12-01,12.669668452065302
2019-12-02,8.025121185327247
2019-12-03,9.968734012208774
2019-12-04,9.560193683503028
2019-12-05,9.141683280677839
2019-12-06,10.066156655712483
2019-12-07,8.089068462375524
2019-12-08,7.792592088312498
2019-12-09,11.635041874115045
2019-12-10,10.02429402662277
2019-12-11,10.36485484591601
2019-12-12,10.70999557051515
2019-12-13,9.944768341785927
2019-12-14,11.58462582449742
2019-12-15,11.83404262860704
2019-12-16,8.643096856906205
2019-12-17,9.980439533104695
2019-12-18,9.696654872401368
2019-12-19,9.409338111607635
2019-12-20,10.046160175306584
2019-12-21,8.679220191978953
2019-12-22,8.471706591161752
2019-12-23,11.129048290691598
2019-12-24,10.015579610269224
2019-12-25,10.252209449697633
2019-12-26,10.500086590409271
2019-12-27,9.960537417842527
2019-12-28,11.10156939906487
2019-12-29,11.278703952058962
2019-12-30,9.058251237916384
2019-12-31,9.987703991944265
