,payload
2019-12-31,88.8699416520694
2020-01-01,87.26526843066107
2020-01-02,88.58726797800333
2020-01-03,78.66958046092277
2020-01-04,78.8768995150254
2020-01-05,84.80358004658522
2020-01-06,76.57843300452274
2020-01-07,82.29797825387715
2020-01-08,85.9371582068524
2020-01-09,84.6709442618005
2020-01-10,81.79161565786252
2020-01-11,80.2241671046419
2020-01-12,84.92457703636403
2020-01-13,78.56921512400739
2020-01-14,82.2658851053545
2020-01-15,83.36401287978973
2020-01-16,83.1381785154853
2020-01-17,81.71131822658174
2020-01-18,81.23940648914308
2020-01-19,83.04810438829769
2020-01-20,80.5692979116628
2020-01-21,82.00151117795698
2020-01-22,82.45039550659544
2020-01-23,82.3552367912592
2020-01-24,81.79520895209055
2020-01-25,81.60602508661387
2020-01-26,82.32201672699657
2020-01-27,81.34220289805806
2020-01-28,81.9083218408959
2020-01-29,82.08534628675241
2020-01-30,82.04792153164291
2020-01-31,81.82663433986188
2020-02-01,81.75195184281012
2020-02-02,82.03473635124986
2020-02-03,81.64773083249852
2020-02-04,81.87133686487779
2020-02-05,81.9412656845317
2020-02-06,81.92647998416483
2020-02-07,81.83907422149008
2020-02-08,81.80957398738839
2020-02-09,81.92127326416698
2020-02-10,81.76840731443802
2020-02-11,81.85673098788797
2020-02-12,81.88435248792344
2020-02-13,81.87851225347585
2020-02-14,81.84398729388946
2020-02-15,81.83233483999275
2020-02-16,81.87645559445204
2020-02-17,81.81607416473547
2020-02-18,81.8509616572096
2020-02-19,81.86187204088064
2020-02-20,81.85956517054461
2020-02-21,81.84592795089449
2020-02-22,81.84132527802845
2020-02-23,81.85875279900235
2020-02-24,81.83490237673172
2020-02-25,81.84868279616353
2020-02-26,81.85299235383667
2020-02-27,81.85208114934656
2020-02-28,81.84669450236153
