,payload
2019-12-31,14.677974950323955
2020-01-01,35.52128708611167
2020-01-02,73.9481405833328
2020-01-03,27.536617094872277
2020-01-04,-0.7962228014411572
2020-01-05,29.07142704413108
2020-01-06,14.618985769707313
2020-01-07,-3.7025247399589762
2020-01-08,23.30812883949544
2020-01-09,64.49252854549738
2020-01-10,21.279213135743106
2020-01-11,-9.46625306977526
2020-01-12,19.223450221654403
2020-01-13,6.883062863479861
2020-01-14,-10.279253587304602
2020-01-15,14.207495154680942
2020-01-16,52.89473354138407
2020-01-17,12.763642990941548
2020-01-18,-16.02502446886657
2020-01-19,10.648398117181578
2020-01-20,-0.8220057234429223
2020-01-21,-16.811184735370603
2020-01-22,6.038553727263945
2020-01-23,42.156265958590915
2020-01-24,4.683680928117305
2020-01-25,-22.20106135118181
2020-01-26,2.7084782234319853
2020-01-27,-8.008863640070057
2020-01-28,-22.94119069674409
2020-01-29,-1.5963932283984406
2020-01-30,32.1397074713737
2020-01-31,-2.8637011190528554
2020-02-01,-27.976023730466906
2020-02-02,-4.707985879752169
2020-02-03,-14.719334896498548
2020-02-04,-28.667612781296036
2020-02-05,-8.72933516318254
2020-02-06,22.783496885777534
2020-02-07,-9.913190637853763
2020-02-08,-33.37056441189472
2020-02-09,-11.635901116266439
2020-02-10,-20.98749171684498
2020-02-11,-34.01656699999534
2020-02-12,-15.392250308710324
2020-02-13,14.043840776738236
2020-02-14,-16.498084967487326
2020-02-15,-38.409582498332924
2020-02-16,-18.107267053429634
2020-02-17,-26.84257220354632
2020-02-18,-39.01301123680997
2020-02-19,-21.61606688923922
2020-02-20,5.880139307498112
2020-02-21,-22.649024926733002
2020-02-22,-43.116520103776296
2020-02-23,-24.152159519572635
2020-02-24,-32.3117941367513
2020-02-25,-43.68018190244211
2020-02-26,-27.429723831562587
2020-02-27,-1.7455612783336996
2020-02-28,-28.394608286862518
