,payload
2019-12-31,94.02522292392078
2020-01-01,62.71327059665967
2020-01-02,70.56016615483894
2020-01-03,72.54577479049868
2020-01-04,77.54172593054956
2020-01-05,67.55040541558398
2020-01-06,70.6233602157069
2020-01-07,76.52872490358925
2020-01-08,69.50727708939152
2020-01-09,68.90380141763346
2020-01-10,72.95233555892769
2020-01-11,69.68012295096692
2020-01-12,69.80382553917251
2020-01-13,69.91912573177848
2020-01-14,70.59924862852004
2020-01-15,70.06027353464583
2020-01-16,70.08361435687638
2020-01-17,70.14567054361027
2020-01-18,70.25042174147168
2020-01-19,70.14203252823374
2020-01-20,70.15260290435502
2020-01-21,70.17206802892156
2020-01-22,70.18122495447994
2020-01-23,70.1622102549776
2020-01-24,70.16602632901342
2020-01-25,70.17028618364088
2020-01-26,70.17034050466957
2020-01-27,70.1671593563876
2020-01-28,70.1682549107209
2020-01-29,70.16905783355374
2020-01-30,70.16877915855882
2020-01-31,70.16828765410986
2020-02-01,70.1685635718519
2020-02-02,70.16868753263233
2020-02-03,70.16859139734348
2020-02-04,70.1685250851212
2020-02-05,70.16858725875692
2020-02-06,70.1686017130725
2020-02-07,70.16857788350666
2020-02-08,70.16857117637352
2020-02-09,70.1685839984745
2020-02-10,70.16858455128697
2020-02-11,70.16857952198136
2020-02-12,70.16857943222539
2020-02-13,70.16858185890165
2020-02-14,70.16858151127123
2020-02-15,70.1685805692699
2020-02-16,70.16858077088763
2020-02-17,70.16858118969638
2020-02-18,70.16858104079532
2020-02-19,70.16858088399213
2020-02-20,70.16858095906068
2020-02-21,70.16858102337254
2020-02-22,70.16858098168815
2020-02-23,70.16858095931734
2020-02-24,70.16858097902801
2020-02-25,70.1685809872152
2020-02-26,70.16858097747493
2020-02-27,70.16858097509143
2020-02-28,70.1685809794849
