flown_date,payload
2019-10-02,223.90817162843211
2019-10-03,211.54571937288574
2019-10-04,183.89929325230992
2019-10-05,166.88480725703454
2019-10-06,100.24172826950274
2019-10-07,112.11727378569286
2019-10-08,174.75402144351753
2019-10-09,216.97728444670457
2019-10-10,259.76679152271214
2019-10-11,325.1236065913552
2019-10-12,214.7401428267795
2019-10-13,217.40282680121976
2019-10-14,261.9640590818045
2019-10-15,185.9666633748056
2019-10-16,209.6728539743354
2019-10-17,242.8834805851694
2019-10-18,145.71599311481165
2019-10-19,244.54471490130763
2019-10-20,164.65301246643554
2019-10-21,87.76118592310388
2019-10-22,139.81991896430677
2019-10-23,325.17549334377014
2019-10-24,337.80539634611796
2019-10-25,520.8012879542633
2019-10-26,356.2346182128931
2019-10-27,272.6310514743582
2019-10-28,370.7077689854073
2019-10-29,320.2946577187758
2019-10-30,273.5451740792697
2019-10-31,485.1175211235395
2019-11-01,300.352321541183
2019-11-02,375.9833472056786
2019-11-03,274.0874119118106
2019-11-04,134.04615499904125
2019-11-05,197.4559553162324
2019-11-06,211.6908700284655
2019-11-07,307.7437238424239
2019-11-08,329.2005893885653
2019-11-09,338.3762817437603
2019-11-10,290.6030563266247
2019-11-11,218.11539095076324
2019-11-12,373.9598011369834
2019-11-13,354.1143921670891
2019-11-14,360.9900040800645
2019-11-15,241.9164685381088
2019-11-16,134.0749910941583
2019-11-17,84.24968694761712
2019-11-18,108.50113816646777
2019-11-19,124.58837875841431
2019-11-20,220.49706667869305
2019-11-21,336.78999197119526
2019-11-22,334.84104350221855
2019-11-23,274.3205522914412
2019-11-24,141.39576748812814
2019-11-25,106.84862869433468
2019-11-26,235.42507929579995
2019-11-27,282.7241391361805
2019-11-28,286.3175883741759
2019-11-29,296.6908654645224
2019-11-30,300.8068675337785
2019-12-01,277.38024657803476
2019-12-02,367.8356275718479
2019-12-03,292.05444365854447
2019-12-04,387.4943225719112
2019-12-05,443.8173980276152
2019-12-06,692.8448733093389
2019-12-07,856.6879671294589
2019-12-08,881.8516867744449
2019-12-09,786.6298577738567
2019-12-10,911.7787632338665
2019-12-11,777.6980747201694
2019-12-12,793.2224549504053
2019-12-13,761.135285173825
2019-12-14,636.7635387228742
2019-12-15,458.5306412795926
2019-12-16,503.57951010562385
2019-12-17,477.0838473162583
2019-12-18,366.8699890280946
2019-12-19,512.6989999877164
2019-12-20,387.4390995315795
2019-12-21,378.5121498662521
2019-12-22,452.3036359549699
2019-12-23,477.59672266132435
2019-12-24,491.843056774861
2019-12-25,574.9048805803188
2019-12-26,605.4351345807062
2019-12-27,918.2590861131345
2019-12-28,908.5775165026653
2019-12-29,1235.6871636127871
2019-12-30,1125.2595816510873
2019-12-31,906.2912692174743
