flown_date,payload
2019-10-02,1649.2180629488864
2019-10-03,1656.7844043089638
2019-10-04,1069.611292309282
2019-10-05,1098.838362785954
2019-10-06,1915.3628786882264
2019-10-07,301.60182848472414
2019-10-08,2154.0816526351214
2019-10-09,1995.0861639664909
2019-10-10,2161.524664722939
2019-10-11,2084.0922722232435
2019-10-12,2202.703759305302
2019-10-13,892.2095841108015
2019-10-14,406.2582028501581
2019-10-15,2247.329402784396
2019-10-16,2262.9611983821947
2019-10-17,1770.2164786233498
2019-10-18,2318.394052354667
2019-10-19,2238.479824550023
2019-10-20,1875.6899809752313
2019-10-21,814.3006324958142
2019-10-22,2613.128170248759
2019-10-23,2473.4906759782234
2019-10-24,2832.058609961197
2019-10-25,1989.4996643254253
2019-10-26,1567.7523297905805
2019-10-27,1450.4918126285156
2019-10-28,719.2046620101866
2019-10-29,1687.383085527495
2019-10-30,2420.4182941976183
2019-10-31,1980.0750901299675
2019-11-01,1953.445486682769
2019-11-02,1441.1004526081842
2019-11-03,753.7708651128339
2019-11-04,405.38354500488526
2019-11-05,1749.247661272478
2019-11-06,1755.1748188219478
2019-11-07,1785.846708915152
2019-11-08,1417.8783721581435
2019-11-09,1045.939509536762
2019-11-10,521.4902562674195
2019-11-11,-154.7367908021631
2019-11-12,1101.4317580206653
2019-11-13,1398.4503788329152
2019-11-14,1366.614453504297
2019-11-15,1142.197997114663
2019-11-16,1252.7470114381051
2019-11-17,918.5716950913333
2019-11-18,396.415108941618
2019-11-19,1734.514939572973
2019-11-20,1694.3199871737054
2019-11-21,1440.8462031907277
2019-11-22,1010.3920523195754
2019-11-23,944.9930303774931
2019-11-24,908.3510951882627
2019-11-25,49.64258127658309
2019-11-26,1231.4543943669473
2019-11-27,1091.6115127880873
2019-11-28,1248.3605547955858
2019-11-29,1143.727663383495
2019-11-30,1221.0275026050656
2019-12-01,1233.6615037767988
2019-12-02,841.3234703985005
2019-12-03,1386.3799196718
2019-12-04,1559.0933633694458
2019-12-05,1786.1370238071586
2019-12-06,1508.27325036697
2019-12-07,1906.1714842788128
2019-12-08,1957.7354224943708
2019-12-09,1043.297858342727
2019-12-10,1683.838944347529
2019-12-11,1829.754371880856
2019-12-12,1714.6610079805243
2019-12-13,1262.5494009910406
2019-12-14,1424.2796444982926
2019-12-15,1028.997733666064
2019-12-16,829.7661317143046
2019-12-17,1670.4635697504104
2019-12-18,2400.708198494559
2019-12-19,2278.8070277233696
2019-12-20,1951.5225077452806
2019-12-21,2073.6426814698416
2019-12-22,1580.644062060583
2019-12-23,528.4026380843612
2019-12-24,1621.3695020051027
2019-12-25,1912.7821968550115
2019-12-26,1554.1953676573796
2019-12-27,953.8270449652274
2019-12-28,1466.910324078619
2019-12-29,620.1760477416823
2019-12-30,449.69407287097636
2019-12-31,1489.0248000381366
