,payload
2019-12-31,52.298527067156456
2020-01-01,60.21762577419216
2020-01-02,66.23816710830744
2020-01-03,49.306760714198575
2020-01-04,51.516568888633714
2020-01-05,46.55358775307008
2020-01-06,40.50676201382397
2020-01-07,45.329168137094015
2020-01-08,49.34062202519269
2020-01-09,47.48095148387282
2020-01-10,38.684904421343155
2020-01-11,39.65662746108242
2020-01-12,40.07375993265516
2020-01-13,38.52159971219499
2020-01-14,39.77897897254618
2020-01-15,41.28578835683157
2020-01-16,40.54619604029182
2020-01-17,36.36775241794071
2020-01-18,36.81406664441374
2020-01-19,36.934500390613614
2020-01-20,36.140621477184425
2020-01-21,36.8107034928565
2020-01-22,37.58106706701484
2020-01-23,37.19717783649894
2020-01-24,35.07667728032396
2020-01-25,35.30524393068864
2020-01-26,35.3682604761644
2020-01-27,34.96581842118647
2020-01-28,35.3042945923608
2020-01-29,35.69438627857583
2020-01-30,35.500286481083705
2020-01-31,34.4266223621297
2020-02-01,34.54226664770636
2020-02-02,34.574141502849564
2020-02-03,34.37038997176912
2020-02-04,34.5417936080812
2020-02-05,34.73931066110318
2020-02-06,34.64102164330827
2020-02-07,34.097373293144976
2020-02-08,34.15593216191492
2020-02-09,34.17207220618757
2020-02-10,34.06890196322561
2020-02-11,34.1556918252622
2020-02-12,34.25570467090042
2020-02-13,34.20593622967186
2020-02-14,33.93066024947177
2020-02-15,33.96031143206371
2020-02-16,33.96848394110716
2020-02-17,33.91624378955047
2020-02-18,33.96018976947396
2020-02-19,34.010831189188906
2020-02-20,33.9856309759736
2020-02-21,33.84624519872588
2020-02-22,33.86125905302947
2020-02-23,33.86539719605984
2020-02-24,33.83894543531561
2020-02-25,33.86119744835502
2020-02-26,33.88683969220314
2020-02-27,33.87407958373953
2020-02-28,33.80350170326646
