,payload
2019-12-31,73.94796827960084
2020-01-01,90.84819516766643
2020-01-02,82.68459546276894
2020-01-03,76.93442571582014
2020-01-04,83.21616991755505
2020-01-05,107.64890119209615
2020-01-06,98.12032987975903
2020-01-07,96.207911272227
2020-01-08,83.8091518620789
2020-01-09,90.23300171536408
2020-01-10,93.71359334236088
2020-01-11,89.6031573827518
2020-01-12,72.73270998284758
2020-01-13,79.32894453912225
2020-01-14,81.26511711189039
2020-01-15,92.02384128639908
2020-01-16,86.52804137935945
2020-01-17,83.38347886938887
2020-01-18,87.03257038541145
2020-01-19,101.84146523847171
2020-01-20,96.05436621568268
2020-01-21,94.34731580073418
2020-01-22,84.89491842092501
2020-01-23,89.72341918692173
2020-01-24,92.48773601055031
2020-01-25,89.28037205688065
2020-01-26,76.26593268143182
2020-01-27,81.35175782153857
2020-01-28,82.8520382944802
2020-01-29,91.15915226736436
2020-01-30,86.91568883709257
2020-01-31,84.48628891518352
2020-02-01,87.3050524462739
2020-02-02,98.74265831506005
2020-02-03,94.27303361854847
2020-02-04,92.95452672923525
2020-02-05,85.65390416026659
2020-02-06,89.3832288039622
2020-02-07,91.5182823798933
2020-02-08,89.0410405853815
2020-02-09,78.9892166607307
2020-02-10,82.91730099393645
2020-02-11,84.07605741138715
2020-02-12,90.4921355295084
2020-02-13,87.21465638092413
2020-02-14,85.33828619273446
2020-02-15,87.51538502682962
2020-02-16,96.34932856428752
2020-02-17,92.89717147621177
2020-02-18,91.87881014764515
2020-02-19,86.24010494811667
2020-02-20,89.12048426648397
2020-02-21,90.76951318130277
2020-02-22,88.8561919452129
2020-02-23,81.09257023733129
2020-02-24,84.1264634917262
2020-02-25,85.0214400198659
2020-02-26,89.97695891194314
2020-02-27,87.44556675302849
2020-02-28,85.99633441124003
