flown_date,payload
2019-10-02,277.6110354258967
2019-10-03,329.47599116498407
2019-10-04,114.62559746707424
2019-10-05,57.770017593480475
2019-10-06,121.3412407793042
2019-10-07,163.15097221550423
2019-10-08,111.06177061708952
2019-10-09,204.15917259549428
2019-10-10,231.44706530429266
2019-10-11,115.95934152641776
2019-10-12,208.06976334032373
2019-10-13,29.172919958273255
2019-10-14,-24.62280168564574
2019-10-15,63.92001688715718
2019-10-16,240.49734578736258
2019-10-17,414.70521897049576
2019-10-18,253.72235228203579
2019-10-19,287.67987060458944
2019-10-20,166.33776709760116
2019-10-21,79.61924502740852
2019-10-22,196.81130477174028
2019-10-23,128.25466291777445
2019-10-24,27.319729725242894
2019-10-25,-4.554932491872691
2019-10-26,4.982220329277215
2019-10-27,-69.57739563097559
2019-10-28,120.64977366761832
2019-10-29,192.23546764224892
2019-10-30,109.50085682194758
2019-10-31,154.45976829415477
2019-11-01,-12.289267660882985
2019-11-02,39.66261209520512
2019-11-03,114.79197535532428
2019-11-04,18.62230497530622
2019-11-05,77.67752013315118
2019-11-06,130.76117378872522
2019-11-07,149.87714620895852
2019-11-08,112.18157325178308
2019-11-09,186.7786427405535
2019-11-10,129.99935741020929
2019-11-11,143.5738022146637
2019-11-12,184.103685911489
2019-11-13,190.6973994676761
2019-11-14,219.4989871473761
2019-11-15,86.452177405196
2019-11-16,269.484952271045
2019-11-17,169.68319128276767
2019-11-18,184.28727149601656
2019-11-19,219.25332436222396
2019-11-20,229.90111104732554
2019-11-21,259.89160156462555
2019-11-22,205.59208267449782
2019-11-23,266.376376279119
2019-11-24,212.96487972752232
2019-11-25,238.57230834618642
2019-11-26,267.92536920659745
2019-11-27,169.76625960845996
2019-11-28,305.7816476207508
2019-11-29,182.8621247029622
2019-11-30,360.1392411291732
2019-12-01,264.86565620751423
2019-12-02,288.69094481819013
2019-12-03,313.7434984861497
2019-12-04,316.902690155624
2019-12-05,365.21371126045676
2019-12-06,298.345149978817
2019-12-07,358.474605645163
2019-12-08,314.27587983938236
2019-12-09,338.32936420306095
2019-12-10,360.24056479160794
2019-12-11,263.5856361079469
2019-12-12,435.68208615993296
2019-12-13,279.40769993898175
2019-12-14,448.61367914820096
2019-12-15,376.368161591422
2019-12-16,389.4774323178335
2019-12-17,406.3086719096381
2019-12-18,404.7924814828948
2019-12-19,441.8930613443334
2019-12-20,391.00474245736126
2019-12-21,451.8134516008504
2019-12-22,408.831205221661
2019-12-23,436.6424023460663
2019-12-24,452.1824814547165
2019-12-25,448.79164087840815
2019-12-26,487.5354382489822
2019-12-27,380.56793401035475
2019-12-28,311.261240088603
2019-12-29,207.57347509022912
2019-12-30,280.6897745907673
2019-12-31,268.9241556713873
